admin_region,agent_address,agent_contact,agent_name,agent_service_fee,attach_file_names,attach_json,budget,budget_source,buyer_address,buyer_contact,buyer_name,change_item,contact_name,contact_tel,crawl_time,judge_experts,notice_title,notice_type,notice_url,open_bid_time,project_code,proposed_supplier,publicity_period,publish_time,purchase_method,single_source_reason,terminate_reason,win_supplier,win_total_amount
昆明市,昆明市西山区严家地村融城优郡花园B5幢1206,何明应、袁静、唐齐、余永祥  0871－63109623,云南中盈招标咨询有限公司,,,,50.0,,昆明市西昌路77号,罗老师，0871-64185895,云南省气象服务中心,,,,2026-09-09 15:37:57,,云南省气象服务中心2026年云南省突发事件预警信息发布系统安全保障升级完善(二次）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279962.htm,2026年09月28日  14:00,中盈招字2026058,,,2026年09月07日 16:44,,,,,
市辖区,上饶市广信区上饶北大道666号十里风荷C区27幢2单元702室,廖斌13307930616,江西洺源招标咨询有限公司,,"采购需求.doc,项目信息登记表.doc,公告.docx","[{""attach_name"": ""采购需求.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=606F79A719141037ECF2DEE2128C09""}, {""attach_name"": ""项目信息登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=73FE7F396C15F130EC73EC080783E1""}, {""attach_name"": ""公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=ED9B41E787B6A353954C5700910348""}]",270.0,,上饶市信州区吉阳中路119号,13807936913,上饶市消防救援支队,,,,2026-09-09 15:37:57,,江西洺源招标咨询有限公司关于上饶市消防救援支队食堂物资配送采购项目（项目编号：JXMYZBCG-2026-B008#）公开招标采购公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279917.htm,2026年09月28日  09:00,JXMYZBCG-2026-B008#,,,2026年09月07日 16:42,,,,,
青岛市,青岛市黄岛区朝阳山路329号阳光大厦10层,傅雪、18553521789,青岛建通工程招标咨询有限公司,,青岛鉴定站技能考场补充配置设施设备项目-招标文件.pdf,"[{""attach_name"": ""青岛鉴定站技能考场补充配置设施设备项目-招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F6450E6E7B2016FEA60062EDB3B5A8""}]",39.69,,青岛市市南区金湖路16号,高助理、0532-81851125,青岛市消防救援支队,,,,2026-09-09 15:37:57,,青岛市消防救援支队青岛鉴定站技能考场补充配置设施设备项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279872.htm,2026年09月28日  14:30,QDJT-XF-2026-02-037,,,2026年09月07日 16:41,,,,,
北京市,北京市海淀区文慧园北路10号，中教仪总公司,谢杰、刘欣、蒋旭、王磊、杨硕、韩寿国、刘湃、孙亚欣010-59893122、010-59893114、010-59893131,北京中教仪国际招标代理有限公司,,"349采购需求.pdf,报名登记表-单位名称.docx","[{""attach_name"": ""349采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5CF206EC75A46B9A5125716840F444""}, {""attach_name"": ""报名登记表-单位名称.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=63697F41659D1A8EFCD3C21AB9C8CB""}]",382.05,,北京市海淀区清华园,luxinyan517@163.com,清华大学,,,,2026-09-09 15:37:57,,清华大学高速互连缺陷诊断与预测性维护系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279756.htm,2026年09月29日  09:40,清采招第20260417号,,,2026年09月07日 16:37,,,,,
北京市,010-59893122、010-59893114、010-59893131,谢杰、刘欣、蒋旭、王磊、施歌、陆炜、丁玲、陈清,北京中教仪国际招标代理有限公司,,"348采购需求.pdf,报名登记表-单位名称.docx","[{""attach_name"": ""348采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4FD838C5C5579988234F90DFE5EFC5""}, {""attach_name"": ""报名登记表-单位名称.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C68E34981836F50FA88AA23716FE11""}]",164.52,,北京市海淀区清华园,luxinyan517@163.com,清华大学,,,,2026-09-09 15:37:57,,清华大学异构封装实时监控与数据采集系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279758.htm,2026年09月29日  09:30,清采招第20260422号,,,2026年09月07日 16:37,,,,,
北京市,北京市海淀区文慧园北路10号，中教仪总公司,谢杰、刘欣、蒋旭、王磊、施歌、陆炜、李璟琨、卢琛曦010-59893122、010-59893114、010-59893131,北京中教仪国际招标代理有限公司,,"370采购需求.pdf,报名登记表-单位名称.docx","[{""attach_name"": ""370采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4138E369E25025A08DDAB70EA79482""}, {""attach_name"": ""报名登记表-单位名称.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DAF10E1E2D65B683FD43466E817D97""}]",155.38,,北京市海淀区清华园,zhoucong@mail.tsinghua.edu.cn,清华大学,,,,2026-09-09 15:37:57,,清华大学高自由度智能机器人等采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279764.htm,2026年09月29日  09:50,清采招第20260419号,,,2026年09月07日 16:37,,,,,
重庆市,重庆市两江新区黄山大道中段53号5-1（双鱼座A座5楼）,雷九红、秦佑琼，023-68881331-9071、18502305170,中招国际招标有限公司,,,,60.0,,重庆市北碚区天生路2号,张老师、袁老师  023-68250943、68252007,西南大学,,,,2026-09-09 15:37:57,,西南大学山地智能农机装备—柴油机颗粒采集系统采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279698.htm,2026年09月29日  09:30,AZF202600058,,,2026年09月07日 16:35,,,,,
新建县,江西省南昌市东湖区省政府大院北二路92号（咨询大厦）,桂颖、张鸿  0791-86272683,江西省机电设备招标有限公司,,采购需求.docx,"[{""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EA72A1BB629305930788A1C9560011""}]",74.9219,,南昌市新建区武功山大道999号,林先生 0791-86860119,福建省森林消防总队,,,,2026-09-09 15:37:57,,江西省机电设备招标有限公司关于南昌消防救援机动支队无人机采购项目（项目编号：JXTC2026040404）第二次公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279651.htm,2026年09月29日  09:30,JXTC2026040404,,,2026年09月07日 16:32,,,,,
重庆市,重庆市两江新区黄山大道中段53号5-1（双鱼座A座5楼）,雷九红、秦佑琼，023-68881331-9071、18502305170,中招国际招标有限公司,,,,30.0,,重庆市北碚区天生路2号,张老师、袁老师  023-68250943、68252007,西南大学,,,,2026-09-09 15:37:57,,西南大学山地智能农机装备—数字化智能水肥一体化系统采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279572.htm,2026年09月29日  09:30,AZF202600057,,,2026年09月07日 16:31,,,,,
北京市,北京市朝阳区东三环中路59号楼京城机电大厦18层1819,吴乔、蔡赫同、裴啸、樊鑫硕、姬翔、王垚； 010-87945198-632,中信国际招标有限公司,,技术总体要求-北京大学第六医院资产运行维护-脑磁图设备维修保养.pdf,"[{""attach_name"": ""技术总体要求-北京大学第六医院资产运行维护-脑磁图设备维修保养.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9B21641188F8D139E6224F2224AD7A""}]",86.0,,北京市海淀区花园北路51号,卢老师，010-62723718,北京大学第六医院,,,,2026-09-09 15:37:57,,北京大学第六医院资产运行维护-脑磁图设备维修保养公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279577.htm,2026年09月28日  09:00,0733-26193792,,,2026年09月07日 16:31,,,,,
广州市,广州市越秀区东风东路555号粤海集团大厦2204,联系人：马小姐      联系电话：020-83812782、83812935，18011735206,广州群生招标代理有限公司,,,,390.0,,广州市海珠区仑头环村东路438号,联系人：周工 联系方式：020-34088076,交通运输部南海航海保障中心广州海事测绘中心,,,,2026-09-09 15:37:58,,广州海事测绘中心2026年10月至2027年12月船舶燃油供应服务招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279585.htm,2026年09月29日  09:30,202608061506015,,,2026年09月07日 16:31,,,,,
北京市,北京市海淀区丹棱街1号互联网金融中心20层,郭宇涵、王军、李雯、余睿； 010-68290599， 010-68290530,东方国际招标有限责任公司,,1848.pdf,"[{""attach_name"": ""1848.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F5C8153EB28D542BFDF4051F704717""}]",220.0,,北京市怀柔区杨雁路京密北二街,王老师，010-62582861,中国科学院国家空间科学中心,,,,2026-09-09 15:37:58,,中国科学院国家空间科学中心子午工程一期激光雷达仪器升级改造项目数据处理与传输系统IT设备采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279527.htm,2026年09月28日  14:00,OITC-G260661848,,,2026年09月07日 16:29,,,,,
合肥市,合肥市紫云路888号,刘志凌、张文奇、陈鹏飞（1501室），0551-66061459、66061461、66061460、15209887650,安徽省招标集团股份有限公司,,光谱仪运动机构 (采购需求).pdf,"[{""attach_name"": ""光谱仪运动机构 (采购需求).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=533F94F6AA809F2E33560E2B6D1338""}]",156.0,,合肥市金寨路96号,宣老师、沈老师 0551-63602706,中国科学技术大学,,,,2026-09-09 15:37:58,,中国科学技术大学合肥先进光源国家重大科技基础设施项目-光谱仪运动机构公开招标公告（重新招标）,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279493.htm,2026年09月28日  10:00,ZF2026-17-0722,,,2026年09月07日 16:26,,,,,
青岛市,济南市市中区阳光舜城商业街中区五区七号楼I05,沈老师、0531-86463506,山东众志招标咨询有限公司,,,,149.337243,,青岛市市南区金湖路16号,0532-81851125,青岛市消防救援支队,,,,2026-09-09 15:37:58,,青岛市消防救援支队车辆保险服务项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279427.htm,2026年09月28日  09:30,SDZZ-2026-035,,,2026年09月07日 16:22,,,,,
广州市,广州市越秀区先烈中路102号华盛大厦北塔26楼2608室,梁颖贤、杨勇、刘秀辉、黄海琰、韦亨达、曾超深、敖彩云、齐翔、蔡海宇、何法岚 020-87258495-302,广东元正招标采购有限公司,,,,151.3839,,广州市天河区天河路600号,卢老师 020-85253485,中山大学附属第三医院,,,,2026-09-09 15:37:58,,中山大学附属第三医院岭南医院二期食堂设备采购及安装服务项目（二次）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279418.htm,2026年09月29日  09:30,ZC2026070112项目编号：ZC2026070112,,,2026年09月07日 16:22,,,,,
厦门市,北京市海淀区丹棱街1号互联网金融中心20层,陈小舫 王淑文 杨帆 赵倩 021-64717141/010-68290560 swwang@oitc.com.cn,东方国际招标有限责任公司,,3005需求部分.docx,"[{""attach_name"": ""3005需求部分.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=908669D4427EDED0B140CE129C3262""}]",120.0,,厦门市集美大道1799号,0592-6190958,中国科学院城市环境研究所,,,,2026-09-09 15:37:58,,中国科学院城市环境研究所扫描电迁移率气溶胶粒径谱仪采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279422.htm,2026年09月28日  09:30,OITC-G260303005,,,2026年09月07日 16:22,,,,,
江苏省,北京市海淀区丹棱街1号互联网金融中心20层,陈君烁 段威宇 耿佳 ，010-68290549/0565/0509，jschen@oitc.com.cn/wyduan@oitc.com.cn,东方国际招标有限责任公司,,采购需求.docx,"[{""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=113810D67D34B157334F82E74898E4""}]",120.0,,江苏省南京市江宁区创优路298号,何老师，025-86881631,中国科学院南京土壤研究所,,,,2026-09-09 15:37:58,,中国科学院南京土壤研究所土壤污染防治创新能力提升数字化管理系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279378.htm,2026年09月28日  09:30,OITC-G260362791,,,2026年09月07日 16:21,,,,,
上海市,上海市普陀区曹杨路528弄35号,杨俊、达钰琦、徐千懿、尚方方 021-52555811,上海中世建设咨询有限公司,,,,502.0,,上海市闵行区东川路800号,胡老师 54747169,上海交通大学,,,,2026-09-09 15:37:58,,上海交通大学闵行校区新工程馆周边道路改造项目及行政C楼南侧新增停车场项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279370.htm,2026年09月28日  09:00,招工2026A00069,,,2026年09月07日 16:21,,,,,
北京市,北京市丰台区西营街1号院通用时代中心C座9层,强文晓、孙薇 010-81168541,中技国际招标有限公司,,"技术参数第三章.docx,招标公告.docx","[{""attach_name"": ""技术参数第三章.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5EB050308225C0DF4256240DD2AEA9""}, {""attach_name"": ""招标公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F3DF6255253B59BA5C7A43C4E15303""}]",2000.0,,北京市西城区西什库大街8号,田老师 010-83576445,北京大学第一医院,,,,2026-09-09 15:37:58,,北京大学第一医院2025年医疗设备更新项目医学影像科X射线计算机体层摄影设备（CT）采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279385.htm,2026年09月28日  09:00,0701-264106030238,,,2026年09月07日 16:20,,,,,
兰州市,兰州市城关区南滨河东路5148号名城广场1号楼2013室,李兴龙、18119421692、396115270@qq.com,甘肃中金国际招标有限公司,,"兰州大学化学化工学院AI+X拔尖人才培养跃升设备更新项目-第2标段招标文件（PDF版）.pdf,兰州大学化学化工学院AI+X拔尖人才培养跃升设备更新项目-第1标段招标文件（PDF版）.pdf","[{""attach_name"": ""兰州大学化学化工学院AI+X拔尖人才培养跃升设备更新项目-第2标段招标文件（PDF版）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=62E545AE25B649111FE096E64D2F2D""}, {""attach_name"": ""兰州大学化学化工学院AI+X拔尖人才培养跃升设备更新项目-第1标段招标文件（PDF版）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=23E86B118363C1A80364F81FE51306""}]",297.0,,甘肃省兰州市城关区天水南路222号,曹老师、刘老师、0931-8912932、zbk@lzu.edu.cn,兰州大学,,,,2026-09-09 15:37:58,,兰州大学化学化工学院AI+X拔尖人才培养跃升设备更新项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279307.htm,2026年10月08日  09:00,LZU-2026-176-HW-GK,,,2026年09月07日 16:17,,,,,
北京市,北京市朝阳区建外大街甲三号,王欣、李姝、黄正 010-85343322、85343315,北京国际贸易有限公司,,,,45.0,,北京市朝阳区北三环东路18号,010-64525678,中国计量科学研究院,,,,2026-09-09 15:37:58,,中国计量科学研究院射频大功率传递标准采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279222.htm,2026年09月28日  09:30,0686-26200J105238N,,,2026年09月07日 16:13,,,,,
北京市,北京市朝阳区建外大街甲三号,王欣、李姝、黄正 010-85343322、85343315,北京国际贸易有限公司,,,,45.0,,北京市朝阳区北三环东路18号,010-64525678,中国计量科学研究院,,,,2026-09-09 15:37:58,,中国计量科学研究院脉冲大功率传递标准采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279226.htm,2026年09月28日  09:30,0686-26200J105237N,,,2026年09月07日 16:13,,,,,
江苏省,江苏省南京市鼓楼区郑和中路118号D座12楼1203室,汪律、姜瑶、陈诚，025-83240902、83249926、83248600,江苏省招标中心有限公司,,,,83.7,,江苏省南京市玄武区四牌楼2号,电子科学与工程学院：林老师，18951297080；实验室与设备管理处：罗老师，025-52091041,东南大学,,,,2026-09-09 15:37:58,,东南大学电子科学与工程学院白光干涉仪采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279232.htm,2026年09月28日  14:30,JSTCC26002106698,,,2026年09月07日 16:12,,,,,
路北区,河北省唐山市路北区河西路西侧、朝阳道北侧、恒大华府A04地块及变电站(唐山恒大都市广场一层1011号),刘永平，0315-3954321,中福控投（河北）工程项目管理有限公司,,,,127.0,,唐山市路北区北新西道 33 号,国家税务总局唐山市路北区税务局，0315-2010024,国家税务总局唐山市路北区税务局,,,,2026-09-09 15:37:58,,国家税务总局唐山市路北区税务局2026年物业服务项目B包公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279157.htm,2026年09月29日  09:30,ZFKT-FW-2026003,,,2026年09月07日 16:11,,,,,
青岛市,青岛市市南区山东路17号海信创业中心903室,孙娜0532-85859809,山东中青汇采招标咨询有限公司,,,,353.5,,青岛市城阳区新悦路83号,王铭0532-58253626,青岛海关技术中心,,,,2026-09-09 15:37:58,,青岛海关技术中心2026年度物业管理服务项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279117.htm,2026年09月28日  09:30,ZQHC370203312026,,,2026年09月07日 16:09,,,,,
武汉市,武汉市武昌区东湖西路特2号平安财富中心B座6-10楼（东湖大厦正对面）,彭亚美 18771019803,湖北省成套招标股份有限公司,,食材-采购需求.pdf,"[{""attach_name"": ""食材-采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6C2278F049595544EB858913C245E8""}]",360.0,,武汉市汉南区通江四路与兴城大道交叉口,姜先生 027-59881800,四川消防救援机动总队,,,,2026-09-09 15:37:58,,湖北消防救援机动总队武汉支队主副食采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279094.htm,2026年09月28日  09:30,HBCZ-2606010057-263567,,,2026年09月07日 16:07,,,,,
湖北省,武汉市武昌区民主路782号洪广大酒店A座14楼,谭莉、陈晓君、夏红斌、徐建林、李智斌 13720230332,湖北路港工程咨询有限公司,,附件-获取文件信息登记表.doc,"[{""attach_name"": ""附件-获取文件信息登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2B3192E4F84734B3626582C4B17135""}]",254.0,,湖北省武汉市解放大道1277号,石老师 027-85726826,华中科技大学同济医学院附属协和医院,,,,2026-09-09 15:37:59,,华中科技大学同济医学院附属协和医院协和医院2026年度肠内营养制剂采购项目(其他类-组件)公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279092.htm,2026年09月28日  14:30,LGZB-2026-425,,,2026年09月07日 16:07,,,,,
四川省,四川省成都市高新区天府大道1700号新世纪环球中心E3门栋6楼2-1-611-615,袁女士：028-87050033,四川中意招标有限公司,,附件.pdf,"[{""attach_name"": ""附件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A4E797E48711D6BB658889E3B9209D""}]",77.0,,成都市武侯区一环路南四段28号,张老师 联系电话：028-62998539,成都海关技术中心,,,,2026-09-09 15:37:59,,成都海关技术中心2026年离心机采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27279098.htm,2026年09月28日  10:00,HGJSZX-GXZX-2026002,,,2026年09月07日 16:06,,,,,
南京市,南京市长江路198号苏美达大厦9F,孙艺玮、高雅婧、杨扬 025-84531580、84532452、84532455,苏美达国际技术贸易有限公司,,,,229.0,,南京市玄武区四牌楼2号,电子科学与工程学院：苏老师  电话：025-52091527，实验室与设备管理处：大型装备平台科  电话：025-52091041,东南大学,,,,2026-09-09 15:37:59,,东南大学电子科学与工程学院显微角分辨光谱仪采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278980.htm,2026年09月28日  14:00,0664-2640SUMECZF155,,,2026年09月07日 16:01,,,,,
武汉市,武汉市汉阳区龙阳大道龙阳时代广场A座16层1610室,王瑞、周文艳、金冬、龚正浩　027-84766877,武汉千代工程建设招标代理有限公司,,,,950.0,,湖北省武汉市洪山区珞喻路152号,张老师027-67862880,华中师范大学,,,,2026-09-09 15:37:59,,华中师范大学晶圆减薄机采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278986.htm,2026年09月29日  09:30,WHQD ZC2026-057,,,2026年09月07日 16:00,,,,,
北京市,北京市丰台区西营街1号院通用时代中心C座,李女士、金女士；17803981777、15210417906,中国机械进出口(集团)有限公司,,7K11_技术需求.pdf,"[{""attach_name"": ""7K11_技术需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=75DAF8033DAA8895B6CDC95F867BDA""}]",199.0,,北京市海淀区复兴路11号,王老师、010-68508752,中央广播电视总台,,,,2026-09-09 15:37:59,,中央广播电视总台数据中心数据库软件（Oracle）原厂标准服务及现场技术支持服务公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278956.htm,2026年10月09日  09:30,B0708-CMC26N7K11,,,2026年09月07日 15:59,,,,,
梅县,梅州市梅县区新县城新兴路百福豪园63号,杨工；0753-2501516,广东协作项目管理有限公司,,"GDXZ-ZG-2026535招标文件发售登记表.doc,广东省梅州市梅县区消防救援大队伙食配送服务采购项目委托协议.pdf,（定稿）广东省梅州市梅县区消防救援大队伙食配送服务采购项目招标文件.pdf,资格承诺函.docx","[{""attach_name"": ""GDXZ-ZG-2026535招标文件发售登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=03C361ABB0043E92F128B508C1260C""}, {""attach_name"": ""广东省梅州市梅县区消防救援大队伙食配送服务采购项目委托协议.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4E31DD81F83A113D3E559E594FC685""}, {""attach_name"": ""（定稿）广东省梅州市梅县区消防救援大队伙食配送服务采购项目招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7B3FEB070DBF41772FB9D0B8C33365""}, {""attach_name"": ""资格承诺函.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C4A7026FC5EC563C37F6072B18F9FD""}]",115.0,,广东省梅州市梅县区政法路5号,胡先生；0753-2561039,梅州市梅县区消防救援大队,,,,2026-09-09 15:37:59,,广东省梅州市梅县区消防救援大队伙食配送服务采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278959.htm,2026年09月28日  09:30,GDXZ-ZG-2026535,,,2026年09月07日 15:59,,,,,
大连市,大连市沙河口区长生街8号,尹建华、于洋0411-83011244,大连中准信恒咨询有限公司,,,,40.0,,大连市中山区长江东路60号,崔女士0411-87954557,大连海关技术中心,,,,2026-09-09 15:37:59,,大连海关技术中心2026年实验室仪器设备更新项目（第二批）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278817.htm,2026年09月28日  13:30,ZZGL-2026-0811,,,2026年09月07日 15:51,,,,,
杨陵区,陕西省西安市曲江新区雁翔路3269号旺座曲江D座30层3001号,石雨鑫、刘菲029-81213967,瑞恒项目管理有限公司,,招标公告.docx,"[{""attach_name"": ""招标公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5E4BBB6BE6CE01404268ACBB46D7C5""}]",101.0,,陕西杨凌邰城路3号,余老师  029-87082444 技术负责人：王老师 029-87091117,西北农林科技大学,,,,2026-09-09 15:37:59,,西北农林科技大学农业农村部反刍动物重大疫病防控重点实验室（西部）建设项目仪器购置公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278829.htm,2026年09月28日  09:30,202607010050-ZRH2604,,,2026年09月07日 15:51,,,,,
北京市,北京市丰台区西局西街273号安助置业院内东楼,赵磊、赵广志、孟园园15028140102,北京首建项目管理有限公司,,食品安全风险因子筛查项目-报名及文件领取登记表.pdf,"[{""attach_name"": ""食品安全风险因子筛查项目-报名及文件领取登记表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=445D1BF06F46E0BB8AECAF079354BF""}]",1010.0,,北京市海淀区马甸东路9号,陈老师 010-82261813,国家市场监督管理总局本级,,,,2026-09-09 15:37:59,,国家市场监督管理总局本级食品安全抽检监测任务（第二轮）-食品安全风险因子筛查项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278782.htm,2026年09月28日  09:00,BJSJ-2026-095,,,2026年09月07日 15:49,,,,,
北京市,北京市丰台区西局西街273号安助置业院内东楼,赵磊、赵广志、孟园园15028140102,北京首建项目管理有限公司,,边远地区食品抽检项目-报名及文件领取登记表.pdf,"[{""attach_name"": ""边远地区食品抽检项目-报名及文件领取登记表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=318EA34796E7DFF7A28461A0F8D10B""}]",1010.0,,北京市海淀区马甸东路9号,陈老师 010-82261813,国家市场监督管理总局本级,,,,2026-09-09 15:37:59,,国家市场监督管理总局本级食品安全抽检监测任务（第二轮）-边远地区食品抽检项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278770.htm,2026年09月28日  09:30,BJSJ-2026-095,,,2026年09月07日 15:49,,,,,
北京市,北京市石景山区古城南里东街33号院1号楼翔鹰大厦,王桥平18511713021,北京汉腾工程顾问有限公司,,,,240.0,,北京市西城区德胜门东大街119号,010-84022119,西城区消防救援支队,,,,2026-09-09 15:37:59,,北京市西城区消防救援支队2026年大屋脊筒子楼简易喷淋维保公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278780.htm,2026年09月28日  09:30,HT3880BJ-BA01,,,2026年09月07日 15:49,,,,,
杭州市,杭州市凤起路334号同方财富大厦14层,蔡勇强、马健飞  0571-85873738、85864736,浙江省国际技术设备招标有限公司,,"杭州海关技术中心2026年实验室仪器设备更新项目招标文件.doc,附件：招标（采购）文件获取登记表.doc","[{""attach_name"": ""杭州海关技术中心2026年实验室仪器设备更新项目招标文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E3CFA46340B88836324C3B079DECC7""}, {""attach_name"": ""附件：招标（采购）文件获取登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F43A713B1C68770F1961FDDD2844D1""}]",42.0,,浙江省杭州市萧山区建设三路398号,邹学权 0571-56160029,杭州海关技术中心,,,,2026-09-09 15:37:59,,杭州海关技术中心2026年实验室仪器设备更新项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27278699.htm,2026年09月28日  14:00,0625-26216C901.获取采购文件时汇款请在用途栏中注明项目编号：0625-26216C90,,,2026年09月07日 15:45,,,,,
